images ,Labels ,Root,Leaf,Flower ,seed,Fruit,Stem,gonorrhea,wound,Eye disease,Anti-cancer,Anti-Oxidant,abdominal pain,Lung disease,common Cold,Snakebite,stomachache,influenza
damakesie_228,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_229,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_230,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_231,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_232,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_233,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_234,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_235,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_236,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_237,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_238,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_239,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_240,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_241,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_242,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_243,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_244,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_245,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_246,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_247,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_248,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_249,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_250,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_251,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_252,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_253,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_254,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_255,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_256,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_257,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_258,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_259,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_260,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_261,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_262,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_263,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_264,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_265,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_266,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_267,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_268,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_269,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_270,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_271,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_272,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_273,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_274,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_275,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_276,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_277,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_278,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_279,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_280,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_281,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_282,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_283,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_284,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_285,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_286,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_287,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_288,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_289,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_290,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_291,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_292,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_293,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_294,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_295,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_296,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_297,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_298,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
damakesie_299,"['leaf','friut','seed','stem','abdominal pain']",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
dedho_0,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_1,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_2,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_3,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_4,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_5,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_6,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_7,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_8,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_9,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_10,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_11,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_12,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_13,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_14,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_15,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_16,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_17,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_18,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_19,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_20,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_21,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_22,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_23,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_24,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_25,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_26,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_27,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_28,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_29,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_30,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_31,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_32,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_33,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_34,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_35,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_36,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_37,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_38,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_39,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_40,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_41,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_42,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_43,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_44,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_45,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_46,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_47,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_48,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_49,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_50,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_51,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_52,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_53,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_54,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_55,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_56,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_57,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_58,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_59,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_60,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_61,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_62,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_63,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_64,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_65,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_66,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_67,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_68,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_69,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_70,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_71,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_72,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_73,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_74,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_75,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_76,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_77,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_78,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_79,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_80,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_81,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_82,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_83,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_84,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_85,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_86,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_87,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_88,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_89,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_90,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_91,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_92,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_93,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_94,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_95,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_96,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_97,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_98,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_99,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_100,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_101,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_102,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_103,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_104,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_105,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_106,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_107,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_108,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_109,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_110,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_111,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_112,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_113,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_114,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_115,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_116,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_117,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_118,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_119,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_120,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_121,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_122,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_123,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_124,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_125,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_126,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_127,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_128,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_129,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_130,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_131,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_132,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_133,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_134,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_135,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_136,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_137,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_138,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_139,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_140,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_141,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_142,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_143,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_144,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_145,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_146,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_147,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_148,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_149,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_150,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_151,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_152,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_153,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_154,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_155,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_156,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_157,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_158,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
dedho_159,"['Root','Eye disease','Snakebite']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
